 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,460,368,11,477,384,41,18,17,31,1,1,1,5376,0,5376,2517821,2022670,153840,468.345,376.241,28.616,2517821,2022670,153840,468.345,376.241,28.616,48701.895,9.059,18.382,2.029,48701.895,9.059,18.382,2.029
2,2,386,730,11,403,749,49,18,20,39,2,2,2,11076,0,5538,4368378,8194304,331408,394.400,739.825,29.921,2184189,4097152,165704,394.400,739.825,29.921,50099.239,9.046,19.550,2.161,50099.239,9.046,19.550,2.161
3,3,291,757,11,304,766,41,14,10,31,3,3,3,7212,0,2404,2144523,5494185,214992,297.355,761.812,29.810,714841,1831395,71664,297.355,761.812,29.810,18088.633,7.524,19.309,2.566,18088.633,7.524,19.309,2.566
4,4,22,918,11,30,924,41,9,7,31,4,4,4,3348,0,837,87144,3083444,89624,26.029,920.981,26.769,21786,770861,22406,26.029,920.981,26.769,4555.208,5.442,15.769,2.898,4555.208,5.442,15.769,2.898
5,5,296,1,19,301,4,33,6,4,15,5,5,5,1650,0,330,492150,4125,42900,298.273,2.500,26.000,98430,825,8580,298.273,2.500,26.000,1436.463,4.353,7.529,1.730,1436.463,4.353,7.529,1.730
6,6,647,95,19,651,100,41,5,6,23,6,6,6,2226,0,371,1444716,217548,61740,649.019,97.730,27.736,240786,36258,10290,649.019,97.730,27.736,1983.213,5.346,13.415,2.510,1983.213,5.346,13.415,2.510
7,7,618,180,19,628,191,41,11,12,23,7,7,7,13335,0,1905,8306088,2471651,414750,622.879,185.351,31.102,1186584,353093,59250,622.879,185.351,31.102,13057.588,6.854,13.118,1.914,13057.588,6.854,13.118,1.914
8,8,568,388,19,575,395,41,8,8,23,8,8,8,7080,0,885,4044272,2771360,229680,571.225,391.435,32.441,505534,346420,28710,571.225,391.435,32.441,5057.323,5.714,13.713,2.400,5057.323,5.714,13.713,2.400
9,9,203,416,19,211,424,49,9,9,31,9,9,9,11745,0,1305,2423943,4932243,438426,206.381,419.944,37.329,269327,548027,48714,206.381,419.944,37.329,8961.854,6.867,18.507,2.695,8961.854,6.867,18.507,2.695
10,10,803,414,19,841,469,79,39,56,61,10,10,10,307770,0,30777,253425060,135276760,17095530,823.424,439.538,55.546,25342506,13527676,1709553,823.424,439.538,55.546,584172.118,18.981,47.301,2.492,584172.118,18.981,47.301,2.492
